frame,time_seconds,track_id,x,y,w,h,center_x,center_y,area,bed_edge_y,processing_time_s
8,0.04,17,637,160,10,26,642.025,174.22,177.5,255.0,0.015029
8,0.04,18,44,99,144,37,114.788,107.77,3488.5,255.0,0.015029
8,0.04,19,293,139,39,37,312.7,157.5,1311.5,255.0,0.015029
8,0.04,20,412,134,119,41,471.201,154.502,3845.0,255.0,0.015029
8,0.04,21,44,99,144,37,116.354,117.5,3432.5,255.0,0.015029
8,0.04,22,0,30,121,107,60.469,83.5,6301.5,255.0,0.015029
8,0.04,23,611,0,349,287,794.938,141.36,49765.5,255.0,0.015029
8,0.04,24,710,0,93,64,756.452,32.0,2989.5,255.0,0.015029
8,0.04,25,691,0,15,77,698.847,38.5,949.0,255.0,0.015029
8,0.04,26,236,0,392,183,432.116,88.628,41217.5,255.0,0.015029
8,0.04,27,211,0,18,84,219.789,42.0,1156.5,255.0,0.015029
8,0.04,28,99,0,110,71,153.8,35.487,3890.0,255.0,0.015029
8,0.04,29,74,524,131,16,140.066,532.07,1595.5,255.0,0.015029
8,0.04,30,0,434,14,8,6.343,423.535,69.5,255.0,0.015029
8,0.04,31,251,341,13,11,254.892,337.205,73.0,255.0,0.015029
8,0.04,32,264,362,17,15,270.932,377.196,136.0,255.0,0.015029
8,0.04,33,292,367,9,16,301.786,379.258,96.0,255.0,0.015029
8,0.04,34,751,293,42,7,771.463,296.373,208.5,255.0,0.015029
8,0.04,35,48,249,96,8,101.031,253.19,458.0,255.0,0.015029
8,0.04,36,707,326,14,8,742.879,471.786,54.0,255.0,0.015029
8,0.04,37,183,245,150,10,256.477,250.033,959.5,255.0,0.015029
8,0.04,38,791,40,36,22,819.168,45.513,135.5,255.0,0.015029
8,0.04,40,858,0,48,25,882.19,11.686,183.0,255.0,0.015029
8,0.04,42,674,0,7,42,677.683,21.066,130.5,255.0,0.015029
8,0.04,44,481,0,479,313,720.425,151.478,53796.0,255.0,0.015029
8,0.04,45,34,436,9,12,-9.0,419.0,62.5,255.0,0.015029
8,0.04,46,55,433,40,15,75.0,440.5,260.0,255.0,0.015029
8,0.04,47,681,238,30,4,709.495,188.521,67.0,255.0,0.015029
8,0.04,48,484,244,23,5,493.54,246.41,65.0,255.0,0.015029
8,0.04,49,23,239,312,20,179.0,249.0,1785.0,255.0,0.015029
8,0.04,50,673,289,21,6,683.5,292.0,68.0,255.0,0.015029
8,0.04,51,244,264,26,3,257.0,265.5,50.0,255.0,0.015029
9,0.045,1,47,432,117,58,114.876,470.379,2773.0,254.0,0.023027
9,0.045,2,451,374,500,166,701.383,459.044,52743.0,254.0,0.023027
9,0.045,3,485,369,12,19,490.712,378.184,155.0,254.0,0.023027
9,0.045,4,708,326,12,8,698.059,354.66,58.0,254.0,0.023027
9,0.045,5,0,342,208,57,104.169,370.553,10593.5,254.0,0.023027
9,0.045,6,270,340,54,50,309.994,368.301,1084.0,254.0,0.023027
9,0.045,7,152,319,50,12,177.244,324.79,388.0,254.0,0.023027
9,0.045,8,683,304,277,81,820.872,344.813,12385.5,254.0,0.023027
9,0.045,9,909,302,15,18,916.637,310.88,160.5,254.0,0.023027
9,0.045,10,24,188,206,47,109.563,202.286,1545.5,254.0,0.023027
9,0.045,11,529,218,55,6,558.269,230.166,149.0,254.0,0.023027
9,0.045,12,874,238,59,54,903.528,265.208,2337.5,254.0,0.023027
9,0.045,13,346,229,4,23,349.441,242.178,56.0,254.0,0.023027
9,0.045,14,239,224,63,9,270.513,228.537,302.0,254.0,0.023027
9,0.045,15,885,211,18,10,894.453,217.38,105.0,254.0,0.023027
9,0.045,16,62,141,120,40,123.161,148.558,4394.5,254.0,0.023027
9,0.045,17,639,167,7,18,642.226,175.027,74.0,254.0,0.023027
9,0.045,18,44,99,144,37,114.644,106.721,3442.5,254.0,0.023027
9,0.045,19,294,139,38,37,312.804,157.5,1265.5,254.0,0.023027
9,0.045,20,412,134,118,41,471.137,154.487,3783.5,254.0,0.023027
9,0.045,22,0,30,122,107,60.629,83.5,6281.0,254.0,0.023027
9,0.045,23,587,0,373,286,784.659,141.969,49769.5,254.0,0.023027
9,0.045,24,710,0,93,64,756.472,32.0,3056.5,254.0,0.023027
9,0.045,25,691,0,16,77,698.891,38.5,1060.0,254.0,0.023027
9,0.045,26,236,0,393,183,432.247,89.378,41288.5,254.0,0.023027
9,0.045,27,210,0,19,84,219.683,42.0,1179.0,254.0,0.023027
9,0.045,28,98,0,111,71,153.696,35.5,3906.0,254.0,0.023027
9,0.045,29,73,523,138,17,141.181,531.765,1777.5,254.0,0.023027
9,0.045,30,0,434,36,6,16.213,434.219,96.0,254.0,0.023027
9,0.045,31,251,341,25,20,258.756,344.32,160.0,254.0,0.023027
9,0.045,32,253,377,11,10,263.879,380.213,57.5,254.0,0.023027
9,0.045,33,292,367,9,16,307.551,383.902,96.0,254.0,0.023027
9,0.045,34,751,292,44,9,772.543,296.432,249.5,254.0,0.023027
9,0.045,35,85,250,54,6,104.604,253.039,239.0,254.0,0.023027
9,0.045,37,193,245,139,10,258.847,249.946,756.0,254.0,0.023027
9,0.045,38,772,37,60,34,810.948,49.483,222.5,254.0,0.023027
9,0.045,40,838,17,34,20,867.404,20.101,121.0,254.0,0.023027
9,0.045,42,675,0,6,48,677.871,23.459,144.5,254.0,0.023027
9,0.045,44,481,0,479,313,720.174,147.463,53796.0,254.0,0.023027
9,0.045,45,34,436,9,12,-26.272,410.637,62.5,254.0,0.023027
9,0.045,46,22,436,21,16,33.066,443.953,107.5,254.0,0.023027
9,0.045,47,681,238,30,4,714.892,167.929,67.0,254.0,0.023027
9,0.045,48,484,244,23,5,489.317,246.542,65.0,254.0,0.023027
9,0.045,49,23,239,312,20,179.0,249.0,1785.0,254.0,0.023027
9,0.045,50,673,289,21,6,683.5,292.0,68.0,254.0,0.023027
9,0.045,51,244,264,26,3,257.0,265.5,50.0,254.0,0.023027
9,0.045,52,738,71,32,19,754.0,80.5,78.0,254.0,0.023027
10,0.05,1,0,430,258,110,119.169,475.351,19049.0,254.0,0.01933
10,0.05,2,451,373,500,167,701.277,458.362,54756.5,254.0,0.01933
10,0.05,3,484,368,13,20,490.656,378.142,210.0,254.0,0.01933
10,0.05,4,672,359,33,4,695.349,356.309,86.0,254.0,0.01933
10,0.05,5,0,341,208,60,104.108,370.703,10968.5,254.0,0.01933
10,0.05,6,250,339,146,55,313.905,367.818,5583.5,254.0,0.01933
10,0.05,7,152,319,53,12,178.053,324.875,441.5,254.0,0.01933
10,0.05,8,683,304,277,81,820.243,344.816,12385.5,254.0,0.01933
10,0.05,9,908,302,17,18,916.591,310.936,188.0,254.0,0.01933
10,0.05,10,0,187,231,49,108.693,201.987,2029.0,254.0,0.01933
10,0.05,11,510,242,73,6,554.327,234.904,222.0,254.0,0.01933
10,0.05,12,874,237,60,56,903.71,265.152,2496.5,254.0,0.01933
10,0.05,13,314,228,15,8,327.656,234.293,69.0,254.0,0.01933
10,0.05,14,233,223,78,11,270.932,228.523,489.0,254.0,0.01933
10,0.05,15,885,211,18,10,894.6,217.193,105.0,254.0,0.01933
10,0.05,16,61,141,121,40,122.98,148.068,4518.0,254.0,0.01933
10,0.05,17,637,158,12,29,642.534,174.187,230.5,254.0,0.01933
10,0.05,18,44,99,144,37,114.589,106.344,3497.5,254.0,0.01933
10,0.05,19,293,139,39,37,312.706,157.5,1314.0,254.0,0.01933
10,0.05,20,412,134,119,42,471.263,154.648,3847.0,254.0,0.01933
10,0.05,22,0,30,122,107,60.745,83.5,6292.0,254.0,0.01933
10,0.05,23,587,0,373,286,786.962,141.417,49769.5,254.0,0.01933
10,0.05,24,710,0,93,64,756.486,32.0,3001.5,254.0,0.01933
10,0.05,25,691,0,15,77,698.752,38.5,962.0,254.0,0.01933
10,0.05,26,236,0,392,183,432.169,89.932,41292.0,254.0,0.01933
10,0.05,27,211,0,19,84,219.95,42.0,1164.5,254.0,0.01933
10,0.05,28,98,0,111,71,153.622,35.508,3885.5,254.0,0.01933
10,0.05,29,73,523,138,17,141.173,531.822,1777.5,254.0,0.01933
10,0.05,30,0,434,36,6,17.671,431.813,96.0,254.0,0.01933
10,0.05,31,271,316,44,6,273.586,331.252,103.0,254.0,0.01933
10,0.05,32,253,377,11,10,264.263,380.758,57.5,254.0,0.01933
10,0.05,33,292,367,9,16,313.316,388.546,96.0,254.0,0.01933
10,0.05,34,751,292,44,9,772.998,296.398,249.5,254.0,0.01933
10,0.05,35,65,249,86,8,105.546,252.947,392.0,254.0,0.01933
10,0.05,37,184,245,149,10,258.905,249.894,907.5,254.0,0.01933
10,0.05,38,772,37,60,34,814.993,47.262,222.5,254.0,0.01933
10,0.05,40,838,17,34,20,869.623,19.06,121.0,254.0,0.01933
10,0.05,42,675,0,6,48,677.882,25.111,144.5,254.0,0.01933
10,0.05,44,480,0,480,385,719.971,174.216,69085.5,254.0,0.01933
10,0.05,45,34,436,9,12,-43.544,402.273,62.5,254.0,0.01933
10,0.05,46,22,436,21,16,26.26,444.514,107.5,254.0,0.01933
10,0.05,47,681,238,30,4,720.29,147.337,67.0,254.0,0.01933
10,0.05,48,484,244,23,5,485.095,246.673,65.0,254.0,0.01933
10,0.05,50,672,289,23,8,683.5,292.971,91.0,254.0,0.01933
10,0.05,51,244,264,26,3,257.0,265.5,50.0,254.0,0.01933
10,0.05,52,738,71,32,19,754.0,80.5,78.0,254.0,0.01933
10,0.05,53,2,323,21,5,12.5,325.5,54.0,254.0,0.01933
10,0.05,54,80,319,17,6,88.5,322.0,62.5,254.0,0.01933
11,0.055,1,48,432,112,58,114.286,471.246,1808.5,254.0,0.019395
11,0.055,2,451,374,500,166,701.197,458.008,52524.5,254.0,0.019395
11,0.055,3,485,369,11,19,490.614,378.271,144.0,254.0,0.019395
11,0.055,4,683,338,45,16,699.108,352.466,554.5,254.0,0.019395
11,0.055,5,0,342,208,57,104.065,370.652,10481.0,254.0,0.019395
11,0.055,6,292,360,28,18,311.325,368.261,193.5,254.0,0.019395
11,0.055,7,152,319,53,12,178.39,324.829,441.5,254.0,0.019395
11,0.055,8,722,304,238,81,828.713,344.684,11883.5,254.0,0.019395
11,0.055,9,909,302,16,17,916.719,310.814,174.0,254.0,0.019395
11,0.055,10,0,192,230,42,108.156,202.584,1523.5,254.0,0.019395
11,0.055,11,510,242,73,6,553.788,235.254,222.0,254.0,0.019395
11,0.055,12,874,237,59,55,903.68,264.949,2292.5,254.0,0.019395
11,0.055,13,314,228,15,8,325.171,233.598,69.0,254.0,0.019395
11,0.055,14,238,225,52,7,268.665,228.513,233.5,254.0,0.019395
11,0.055,15,885,211,18,10,894.747,217.005,105.0,254.0,0.019395
11,0.055,16,62,142,120,39,122.977,148.266,4381.5,254.0,0.019395
11,0.055,17,637,158,12,29,642.605,174.21,230.5,254.0,0.019395
11,0.055,18,44,99,144,37,114.591,106.406,3435.5,254.0,0.019395
11,0.055,19,293,139,39,37,312.634,157.5,1270.0,254.0,0.019395
11,0.055,20,412,134,118,41,471.193,154.606,3776.5,254.0,0.019395
11,0.055,22,0,30,121,107,60.67,83.5,6261.5,254.0,0.019395
11,0.055,23,606,0,354,285,786.053,141.703,49612.0,254.0,0.019395
11,0.055,24,710,0,93,64,756.496,32.0,3049.5,254.0,0.019395
11,0.055,25,691,0,16,77,698.812,38.5,1060.0,254.0,0.019395
11,0.055,26,236,0,392,165,432.111,87.447,41127.5,254.0,0.019395
11,0.055,27,210,0,19,84,219.824,42.0,1149.0,254.0,0.019395
11,0.055,28,98,0,110,70,153.407,35.352,3883.0,254.0,0.019395
11,0.055,29,72,524,134,16,139.962,531.946,1716.0,254.0,0.019395
11,0.055,30,4,441,11,8,13.172,439.055,59.5,254.0,0.019395
11,0.055,31,271,316,44,6,273.943,327.318,103.0,254.0,0.019395
11,0.055,32,253,377,11,10,264.648,381.304,57.5,254.0,0.019395
11,0.055,33,292,367,9,16,319.081,393.19,96.0,254.0,0.019395
11,0.055,34,751,293,41,8,772.367,296.717,236.5,254.0,0.019395
11,0.055,35,85,250,55,6,107.953,252.892,241.0,254.0,0.019395
11,0.055,37,194,245,138,9,260.548,249.685,704.0,254.0,0.019395
11,0.055,38,797,47,16,11,811.238,49.185,58.0,254.0,0.019395
11,0.055,40,816,13,62,35,858.038,24.954,248.0,254.0,0.019395
11,0.055,42,676,0,5,44,678.23,24.117,125.0,254.0,0.019395
11,0.055,44,480,0,480,385,719.729,175.904,69085.5,254.0,0.019395
11,0.055,46,22,436,21,16,19.454,445.074,107.5,254.0,0.019395
11,0.055,48,484,244,23,5,480.873,246.805,65.0,254.0,0.019395
11,0.055,50,672,289,23,8,683.5,293.2,91.0,254.0,0.019395
11,0.055,51,244,264,26,3,257.0,265.5,50.0,254.0,0.019395
11,0.055,52,753,61,34,20,768.546,71.863,89.5,254.0,0.019395
11,0.055,53,2,323,21,5,12.5,325.5,54.0,254.0,0.019395
11,0.055,54,80,319,17,6,88.5,322.0,62.5,254.0,0.019395
12,0.06,1,0,430,258,110,118.282,475.475,19007.5,254.0,0.014567
12,0.06,2,451,373,500,167,701.136,457.58,54364.0,254.0,0.014567
12,0.06,3,484,368,13,20,490.582,378.214,204.0,254.0,0.014567
12,0.06,4,675,360,29,3,696.759,354.597,56.0,254.0,0.014567
12,0.06,5,0,341,209,60,104.186,370.766,10937.0,254.0,0.014567
12,0.06,6,250,339,145,55,314.45,367.821,5573.0,254.0,0.014567
12,0.06,7,151,319,52,12,177.86,324.892,377.0,254.0,0.014567
12,0.06,8,682,304,278,82,826.384,344.789,13169.0,254.0,0.014567
12,0.06,9,908,302,17,18,916.662,310.874,189.5,254.0,0.014567
12,0.06,10,0,188,232,48,108.312,202.985,2000.5,254.0,0.014567
12,0.06,11,522,242,56,5,551.97,239.106,154.0,254.0,0.014567
12,0.06,12,874,237,59,56,903.655,264.948,2424.5,254.0,0.014567
12,0.06,13,236,223,73,11,294.074,230.393,455.0,254.0,0.014567
12,0.06,14,191,245,142,10,266.345,235.106,859.5,254.0,0.014567
12,0.06,15,887,213,16,8,894.949,216.912,56.0,254.0,0.014567
12,0.06,16,61,141,121,40,122.793,148.63,4496.0,254.0,0.014567
12,0.06,17,638,161,9,26,642.603,174.137,149.0,254.0,0.014567
12,0.06,18,44,99,144,37,114.634,106.769,3479.5,254.0,0.014567
12,0.06,19,293,139,39,37,312.581,157.5,1311.0,254.0,0.014567
12,0.06,20,412,134,119,41,471.292,154.574,3818.5,254.0,0.014567
12,0.06,22,0,30,122,107,60.766,83.5,6296.5,254.0,0.014567
12,0.06,23,606,0,354,285,787.908,141.267,49612.0,254.0,0.014567
12,0.06,24,710,0,92,64,756.349,32.0,2999.5,254.0,0.014567
12,0.06,25,691,0,15,77,698.705,38.5,950.0,254.0,0.014567
12,0.06,26,236,0,392,183,432.068,88.345,41019.5,254.0,0.014567
12,0.06,27,211,0,18,84,219.881,42.0,1146.5,254.0,0.014567
12,0.06,28,98,0,111,71,153.4,35.388,3876.0,254.0,0.014567
12,0.06,29,72,524,134,16,139.768,532.014,1716.0,254.0,0.014567
12,0.06,30,4,441,11,8,13.736,438.098,59.5,254.0,0.014567
12,0.06,31,271,316,44,6,274.3,323.385,103.0,254.0,0.014567
12,0.06,32,253,377,11,10,265.033,381.849,57.5,254.0,0.014567
12,0.06,33,292,367,9,16,324.846,397.834,96.0,254.0,0.014567
12,0.06,34,704,316,40,6,751.713,306.32,124.0,254.0,0.014567
12,0.06,35,82,250,58,6,109.156,252.861,261.0,254.0,0.014567
12,0.06,37,194,245,138,9,261.058,249.562,704.0,254.0,0.014567
12,0.06,38,797,47,16,11,814.071,47.608,58.0,254.0,0.014567
12,0.06,40,816,13,62,35,858.111,24.99,248.0,254.0,0.014567
12,0.06,42,676,0,5,44,678.293,25.357,125.0,254.0,0.014567
12,0.06,44,484,0,476,313,720.883,165.873,53398.0,254.0,0.014567
12,0.06,46,22,436,21,16,12.648,445.635,107.5,254.0,0.014567
12,0.06,48,490,244,28,5,499.887,246.566,64.0,254.0,0.014567
12,0.06,50,672,289,23,8,683.5,293.429,91.0,254.0,0.014567
12,0.06,51,244,264,26,3,257.0,265.5,50.0,254.0,0.014567
12,0.06,52,753,61,34,20,774.364,68.409,89.5,254.0,0.014567
12,0.06,53,2,323,21,5,12.5,325.5,54.0,254.0,0.014567
12,0.06,54,80,319,17,6,88.5,322.0,62.5,254.0,0.014567
13,0.065,1,46,433,88,57,109.928,471.817,719.0,254.0,0.021328
13,0.065,2,451,392,500,148,701.089,460.045,51910.0,254.0,0.021328
13,0.065,3,485,369,11,19,490.557,378.315,150.5,254.0,0.021328
13,0.065,4,667,374,45,16,694.909,362.508,467.5,254.0,0.021328
13,0.065,5,0,342,207,56,103.986,370.558,10491.5,254.0,0.021328
13,0.065,6,293,367,16,22,310.558,370.86,132.5,254.0,0.021328
13,0.065,7,151,319,52,12,178.078,324.861,377.0,254.0,0.021328
13,0.065,8,682,305,278,80,824.825,344.859,12342.5,254.0,0.021328
13,0.065,9,909,302,15,18,916.617,310.92,167.0,254.0,0.021328
13,0.065,10,9,226,151,8,99.087,208.997,398.0,254.0,0.021328
13,0.065,11,538,219,41,4,553.75,233.414,110.0,254.0,0.021328
13,0.065,12,875,238,58,53,903.779,264.802,2247.0,254.0,0.021328
13,0.065,13,239,224,54,8,278.708,228.799,223.5,254.0,0.021328
13,0.065,14,193,245,139,9,264.727,240.05,702.5,254.0,0.021328
13,0.065,15,886,211,16,14,894.656,217.25,100.0,254.0,0.021328
13,0.065,16,62,142,120,39,122.772,149.401,4397.0,254.0,0.021328
13,0.065,17,641,161,5,21,642.959,173.212,50.0,254.0,0.021328
13,0.065,18,44,99,144,37,114.704,107.342,3443.5,254.0,0.021328
13,0.065,19,294,139,38,37,312.688,157.5,1270.0,254.0,0.021328
13,0.065,20,412,134,118,41,471.221,154.549,3770.0,254.0,0.021328
13,0.065,22,0,30,122,107,60.841,83.5,6262.0,254.0,0.021328
13,0.065,23,602,0,358,286,785.648,141.85,49433.5,254.0,0.021328
13,0.065,24,710,0,93,64,756.383,32.0,3045.5,254.0,0.021328
13,0.065,25,691,0,16,77,698.771,38.5,1050.0,254.0,0.021328
13,0.065,26,236,0,393,171,432.183,87.305,41187.5,254.0,0.021328
13,0.065,27,210,0,19,84,219.777,42.0,1157.5,254.0,0.021328
13,0.065,28,98,0,111,71,153.398,35.416,3882.0,254.0,0.021328
13,0.065,29,72,522,133,18,139.034,531.539,1577.5,254.0,0.021328
13,0.065,30,4,441,11,8,14.3,437.14,59.5,254.0,0.021328
13,0.065,31,271,316,44,6,274.657,319.451,103.0,254.0,0.021328
13,0.065,32,253,377,11,10,265.418,382.394,57.5,254.0,0.021328
13,0.065,34,753,292,40,9,757.747,303.625,209.0,254.0,0.021328
13,0.065,35,84,250,54,6,110.021,252.846,234.5,254.0,0.021328
13,0.065,37,194,245,138,9,261.568,249.438,704.0,254.0,0.021328
13,0.065,38,812,40,16,10,818.458,45.513,61.5,254.0,0.021328
13,0.065,40,816,13,62,35,858.184,25.026,248.0,254.0,0.021328
13,0.065,42,675,0,6,33,678.178,21.529,87.0,254.0,0.021328
13,0.065,44,484,0,476,313,720.858,165.739,53398.0,254.0,0.021328
13,0.065,46,22,436,21,16,5.842,446.195,107.5,254.0,0.021328
13,0.065,48,490,244,28,5,499.561,246.635,64.0,254.0,0.021328
13,0.065,50,672,289,23,8,683.5,293.657,91.0,254.0,0.021328
13,0.065,51,244,264,26,3,257.0,265.5,50.0,254.0,0.021328
13,0.065,52,784,50,24,15,793.158,58.84,84.0,254.0,0.021328
13,0.065,53,2,323,21,5,12.5,325.5,54.0,254.0,0.021328
13,0.065,54,80,319,17,6,88.5,322.0,62.5,254.0,0.021328
13,0.065,55,88,432,72,23,124.0,443.5,852.0,254.0,0.021328
13,0.065,56,163,188,67,44,196.5,210.0,1110.0,254.0,0.021328
14,0.07,1,0,430,258,110,114.459,475.582,18954.0,254.0,0.019658
14,0.07,2,451,373,501,167,701.195,459.283,54488.0,254.0,0.019658
14,0.07,3,484,368,13,20,490.537,378.25,217.5,254.0,0.019658
14,0.07,4,673,359,31,4,693.142,362.565,81.0,254.0,0.019658
14,0.07,5,0,341,209,60,104.113,370.678,10951.0,254.0,0.019658
14,0.07,6,250,339,145,55,313.61,369.974,5551.5,254.0,0.019658
14,0.07,7,143,318,59,13,175.611,324.677,446.0,254.0,0.019658
14,0.07,8,681,304,279,82,823.54,344.909,13558.0,254.0,0.019658
14,0.07,9,909,302,16,18,916.724,310.956,186.5,254.0,0.019658
14,0.07,10,0,187,233,50,101.465,208.632,2082.5,254.0,0.019658
14,0.07,11,506,242,71,6,549.633,237.024,191.0,254.0,0.019658
14,0.07,12,874,237,59,56,903.733,264.831,2448.5,254.0,0.019658
14,0.07,13,235,223,70,11,270.976,227.996,459.5,254.0,0.019658
14,0.07,14,192,245,141,9,263.502,243.875,838.0,254.0,0.019658
14,0.07,15,886,211,16,14,894.75,217.144,100.0,254.0,0.019658
14,0.07,16,61,141,121,40,122.591,150.18,4507.5,254.0,0.019658
14,0.07,17,638,159,9,28,642.881,173.063,154.0,254.0,0.019658
14,0.07,18,44,99,144,37,114.794,108.063,3474.5,254.0,0.019658
14,0.07,19,293,139,39,37,312.632,157.5,1316.0,254.0,0.019658
14,0.07,20,412,134,118,42,471.164,154.673,3831.5,254.0,0.019658
14,0.07,22,0,30,122,107,60.899,83.5,6302.0,254.0,0.019658
14,0.07,23,602,0,358,286,786.973,141.545,49433.5,254.0,0.019658
14,0.07,24,710,0,93,64,756.41,32.0,3016.5,254.0,0.019658
14,0.07,25,691,0,16,77,698.825,38.5,955.0,254.0,0.019658
14,0.07,26,236,0,392,183,432.133,88.216,41296.0,254.0,0.019658
14,0.07,27,210,0,19,84,219.694,42.0,1154.5,254.0,0.019658
14,0.07,28,99,0,110,70,153.542,35.296,3872.5,254.0,0.019658
14,0.07,29,72,522,133,18,138.766,531.532,1577.5,254.0,0.019658
14,0.07,30,4,441,11,8,14.864,436.183,59.5,254.0,0.019658
14,0.07,31,289,317,25,5,291.311,317.968,61.0,254.0,0.019658
14,0.07,32,253,377,11,10,265.802,382.94,57.5,254.0,0.019658
14,0.07,34,753,292,40,9,756.217,304.465,209.0,254.0,0.019658
14,0.07,35,82,250,57,6,110.481,252.841,256.0,254.0,0.019658
14,0.07,37,232,262,35,4,255.913,256.513,75.0,254.0,0.019658
14,0.07,38,812,40,16,10,821.505,43.865,61.5,254.0,0.019658
14,0.07,40,816,13,62,35,858.258,25.063,248.0,254.0,0.019658
14,0.07,42,675,0,6,33,678.216,22.071,87.0,254.0,0.019658
14,0.07,44,480,0,480,313,720.415,161.035,54497.0,254.0,0.019658
14,0.07,46,22,436,21,16,-0.964,446.756,107.5,254.0,0.019658
14,0.07,48,490,244,28,5,499.235,246.704,64.0,254.0,0.019658
14,0.07,50,673,289,21,8,683.5,293.133,76.5,254.0,0.019658
14,0.07,52,784,50,24,15,803.135,53.425,84.0,254.0,0.019658
14,0.07,53,2,323,21,5,12.5,325.5,54.0,254.0,0.019658
14,0.07,54,80,319,17,6,88.5,322.0,62.5,254.0,0.019658
14,0.07,55,88,432,72,23,124.0,443.5,852.0,254.0,0.019658
14,0.07,56,163,188,67,44,196.5,210.0,1110.0,254.0,0.019658
14,0.07,57,341,229,9,23,345.5,240.5,70.0,254.0,0.019658
15,0.075,1,45,433,89,57,107.225,472.075,1084.0,254.0,0.015384
15,0.075,2,451,392,500,148,701.143,461.282,52116.5,254.0,0.015384
15,0.075,3,485,369,11,18,490.522,378.195,137.5,254.0,0.015384
15,0.075,4,668,374,45,20,692.295,369.083,499.5,254.0,0.015384
15,0.075,5,0,342,208,56,104.079,370.497,10485.5,254.0,0.015384
15,0.075,6,294,362,17,24,310.543,371.307,223.0,254.0,0.015384
15,0.075,7,143,318,59,13,175.485,324.626,446.0,254.0,0.015384
15,0.075,8,682,304,278,81,822.709,344.802,11882.5,254.0,0.015384
15,0.075,9,909,302,15,13,916.671,310.289,137.0,254.0,0.015384
15,0.075,10,47,188,183,45,109.875,208.052,1441.5,254.0,0.015384
15,0.075,11,538,218,33,6,550.441,232.608,83.0,254.0,0.015384
15,0.075,12,874,238,59,54,903.691,264.857,2272.0,254.0,0.015384
15,0.075,13,240,224,52,8,264.437,227.285,246.0,254.0,0.015384
15,0.075,14,193,245,138,9,262.447,246.818,674.5,254.0,0.015384
15,0.075,15,886,211,16,14,894.844,217.039,100.0,254.0,0.015384
15,0.075,16,62,142,120,39,122.564,151.228,4372.5,254.0,0.015384
15,0.075,17,638,159,9,28,642.958,172.939,154.0,254.0,0.015384
15,0.075,18,44,99,144,37,114.898,108.886,3432.5,254.0,0.015384
15,0.075,19,294,139,38,37,312.726,157.5,1255.0,254.0,0.015384
15,0.075,20,412,134,118,41,471.117,154.633,3773.0,254.0,0.015384
15,0.075,22,0,30,121,107,60.806,83.5,6262.5,254.0,0.015384
15,0.075,23,604,0,356,238,785.526,131.452,42643.0,254.0,0.015384
15,0.075,24,710,0,93,64,756.433,32.0,3062.5,254.0,0.015384
15,0.075,25,691,0,16,77,698.87,38.5,1051.0,254.0,0.015384
15,0.075,26,236,0,392,172,432.092,87.451,41139.0,254.0,0.015384
15,0.075,27,210,0,19,84,219.628,42.0,1156.5,254.0,0.015384
15,0.075,28,98,0,110,70,153.383,35.2,3874.0,254.0,0.015384
15,0.075,29,74,524,136,16,140.12,531.745,1608.5,254.0,0.015384
15,0.075,30,4,441,11,8,15.428,435.226,59.5,254.0,0.015384
15,0.075,31,282,340,22,22,293.412,330.56,210.5,254.0,0.015384
15,0.075,34,746,293,43,8,759.762,302.015,200.0,254.0,0.015384
15,0.075,35,84,250,54,6,110.954,252.843,228.5,254.0,0.015384
15,0.075,37,232,262,35,4,255.548,257.411,75.0,254.0,0.015384
15,0.075,38,812,39,17,11,822.675,43.274,63.5,254.0,0.015384
15,0.075,40,816,13,62,35,858.331,25.099,248.0,254.0,0.015384
15,0.075,42,675,0,6,47,678.137,23.024,133.0,254.0,0.015384
15,0.075,44,480,0,480,313,720.332,160.272,54497.0,254.0,0.015384
15,0.075,48,490,244,28,5,498.909,246.774,64.0,254.0,0.015384
15,0.075,50,673,289,21,8,683.5,293.236,76.5,254.0,0.015384
15,0.075,52,754,59,36,22,783.58,63.806,103.0,254.0,0.015384
15,0.075,53,2,323,21,5,12.5,325.5,54.0,254.0,0.015384
15,0.075,54,80,319,17,6,88.5,322.0,62.5,254.0,0.015384
15,0.075,55,114,432,33,24,129.909,443.955,367.5,254.0,0.015384
15,0.075,56,163,188,67,44,196.5,210.0,1110.0,254.0,0.015384
15,0.075,57,341,229,9,23,345.5,240.5,70.0,254.0,0.015384
15,0.075,58,89,433,24,16,101.0,441.0,166.0,254.0,0.015384
15,0.075,59,673,231,225,55,785.5,258.5,6861.0,254.0,0.015384
15,0.075,60,17,230,27,3,30.5,231.5,52.0,254.0,0.015384
16,0.08,1,0,430,258,110,112.131,475.573,18945.5,254.0,0.013295
16,0.08,2,451,373,500,167,701.1,460.306,54297.5,254.0,0.013295
16,0.08,3,484,368,13,20,490.51,378.148,211.0,254.0,0.013295
16,0.08,4,674,359,30,4,691.208,367.909,81.0,254.0,0.013295
16,0.08,5,0,341,209,60,104.187,370.621,10971.5,254.0,0.013295
16,0.08,6,250,339,146,55,313.628,370.323,5582.5,254.0,0.013295
16,0.08,7,147,319,54,11,174.766,324.542,367.0,254.0,0.013295
16,0.08,8,682,304,278,82,822.065,344.856,13265.0,254.0,0.013295
