video_id,filename,creation_time,duration_s,fps,width,height,frames,frame_count_source,file_size_bytes
"GX010274","GX010274.MP4","2022-04-16T20:59:15.000000Z",364.340000,200.000000,1920,1080,72854,"ffprobe_nb_frames",2746843953
"GX010275","GX010275.MP4","2022-04-16T21:08:54.000000Z",75.995000,200.000000,1920,1080,15186,"ffprobe_nb_frames",573052249
"GX010276","GX010276.MP4","2022-04-16T21:13:44.000000Z",74.980000,200.000000,1920,1080,14981,"ffprobe_nb_frames",564939754
"GX010277","GX010277.MP4","2022-04-16T21:18:33.000000Z",75.055000,200.000000,1920,1080,14998,"ffprobe_nb_frames",565806478
"GX010278","GX010278.MP4","2022-04-16T21:23:27.000000Z",74.750000,200.000000,1920,1080,14934,"ffprobe_nb_frames",563240610
"GX010279","GX010279.MP4","2022-04-16T21:28:17.000000Z",78.965000,200.000000,1920,1080,15779,"ffprobe_nb_frames",595358608
"GX010280","GX010280.MP4","2022-04-16T21:32:59.000000Z",363.770000,200.000000,1920,1080,72739,"ffprobe_nb_frames",2742594210
"GX010281","GX010281.MP4","2022-04-16T21:47:27.000000Z",70.605000,200.000000,1920,1080,14106,"ffprobe_nb_frames",532231435
"GX010282","GX010282.MP4","2022-04-17T17:25:12.000000Z",355.600000,200.000000,1920,1080,71105,"ffprobe_nb_frames",2681156767
"GX010283","GX010283.MP4","2022-04-17T17:34:42.000000Z",71.740000,200.000000,1920,1080,14332,"ffprobe_nb_frames",540562723
"GX010284","GX010284.MP4","2022-04-17T17:39:24.000000Z",74.845000,200.000000,1920,1080,14955,"ffprobe_nb_frames",563953487
"GX010285","GX010285.MP4","2022-04-17T17:44:09.000000Z",74.940000,200.000000,1920,1080,14972,"ffprobe_nb_frames",564364055
"GX010286","GX010286.MP4","2022-04-17T17:48:53.000000Z",80.905000,200.000000,1920,1080,16167,"ffprobe_nb_frames",609575662
"GX010287","GX010287.MP4","2022-04-17T17:53:43.000000Z",75.685000,200.000000,1920,1080,15122,"ffprobe_nb_frames",570058081
"GX010288","GX010288.MP4","2022-04-19T12:04:43.000000Z",75.221333,200.000000,1920,1080,15043,"ffprobe_nb_frames",567107320
"GX010289","GX010289.MP4","2022-04-19T14:29:16.000000Z",77.781333,200.000000,1920,1080,15555,"ffprobe_nb_frames",586522443
"GX010290","GX010290.MP4","2022-04-20T10:16:45.000000Z",40.533333,200.000000,1920,1080,8105,"ffprobe_nb_frames",305860476
"GX010291","GX010291.MP4","2022-04-20T16:26:06.000000Z",75.205000,200.000000,1920,1080,15028,"ffprobe_nb_frames",566907533
"GX010292","GX010292.MP4","2022-04-20T16:30:48.000000Z",74.615000,200.000000,1920,1080,14908,"ffprobe_nb_frames",562081173
"GX010293","GX010293.MP4","2022-04-20T16:35:30.000000Z",50.197333,200.000000,1920,1080,10039,"ffprobe_nb_frames",378251556
"GX010294","GX010294.MP4","2022-04-20T18:37:17.000000Z",75.550000,200.000000,1920,1080,15096,"ffprobe_nb_frames",568951300
"GX010295","GX010295.MP4","2022-04-20T18:41:59.000000Z",75.920000,200.000000,1920,1080,15169,"ffprobe_nb_frames",572064209
"GX010296","GX010296.MP4","2022-04-20T18:46:41.000000Z",358.685000,200.000000,1920,1080,71723,"ffprobe_nb_frames",2704348079
"GX010297","GX010297.MP4","2022-04-20T19:11:20.000000Z",74.615000,200.000000,1920,1080,14908,"ffprobe_nb_frames",561952926
"GX010298","GX010298.MP4","2022-04-20T19:15:57.000000Z",77.500000,200.000000,1920,1080,15484,"ffprobe_nb_frames",584186635
"GX010299","GX010299.MP4","2022-04-20T19:20:42.000000Z",71.185000,200.000000,1920,1080,14221,"ffprobe_nb_frames",536154431
"GX010300","GX010300.MP4","2022-04-20T19:34:50.000000Z",80.505000,200.000000,1920,1080,16086,"ffprobe_nb_frames",606551479
"GX010301","GX010301.MP4","2022-04-20T19:39:46.000000Z",70.620000,200.000000,1920,1080,14110,"ffprobe_nb_frames",532201650
"GX010302","GX010302.MP4","2022-04-20T19:44:20.000000Z",75.270000,200.000000,1920,1080,15041,"ffprobe_nb_frames",567466041
"GX010303","GX010303.MP4","2022-04-20T19:48:56.000000Z",76.520000,200.000000,1920,1080,15288,"ffprobe_nb_frames",576512194
"GX010304","GX010304.MP4","2022-04-20T19:58:26.000000Z",358.925000,200.000000,1920,1080,71770,"ffprobe_nb_frames",2706372601
"GX020055","GX020055.MP4","2022-03-01T14:57:46.000000Z",120.280000,200.000000,1920,1080,24041,"ffprobe_nb_frames",906802543
"GX020097","GX020097.MP4","2022-03-14T21:55:36.000000Z",418.385000,200.000000,1920,1080,83663,"ffprobe_nb_frames",3154711264
"GX020098","GX020098.MP4","2022-03-14T22:16:55.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004351246
"GX020108","GX020108.MP4","2022-03-15T22:14:34.000000Z",487.215000,200.000000,1920,1080,97427,"ffprobe_nb_frames",3673967703
"GX020117","GX020117.MP4","2022-03-16T22:44:42.000000Z",15.650000,200.000000,1920,1080,3117,"ffprobe_nb_frames",117567457
"GX020129","GX020129.MP4","2022-04-04T18:10:23.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004289360
"GX020160","GX020160.MP4","2022-04-07T12:58:18.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004513205
"GX020164","GX020164.MP4","2022-04-07T14:08:49.000000Z",135.140000,200.000000,1920,1080,27014,"ffprobe_nb_frames",1018716838
"GX020175","GX020175.MP4","2022-04-08T19:10:01.000000Z",245.950000,200.000000,1920,1080,49175,"ffprobe_nb_frames",1854202730
"GX020235","GX020235.MP4","2022-04-11T21:06:00.000000Z",117.165000,200.000000,1920,1080,23418,"ffprobe_nb_frames",883202582
"GX020238","GX020238.MP4","2022-04-13T13:04:08.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004126751
"GX020242","GX020242.MP4","2022-04-13T19:46:21.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004155945
"GX020243","GX020243.MP4","2022-04-13T20:19:34.000000Z",385.435000,200.000000,1920,1080,77071,"ffprobe_nb_frames",2906156858
"GX020246","GX020246.MP4","2022-04-13T21:58:29.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004443693
"GX020248","GX020248.MP4","2022-04-14T18:08:56.000000Z",114.350000,200.000000,1920,1080,22854,"ffprobe_nb_frames",862069806
"GX020250","GX020250.MP4","2022-04-14T18:27:58.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004363399
"GX020253","GX020253.MP4","2022-04-15T15:06:51.000000Z",121.795000,200.000000,1920,1080,24343,"ffprobe_nb_frames",917711653
"GX020254","GX020254.MP4","2022-04-15T15:21:17.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004792259
"GX030098","GX030098.MP4","2022-03-14T22:16:55.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004060814
"GX030129","GX030129.MP4","2022-04-04T18:10:23.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004307131
"GX030160","GX030160.MP4","2022-04-07T12:58:18.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004302560
"GX030238","GX030238.MP4","2022-04-13T13:04:08.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004286894
"GX030242","GX030242.MP4","2022-04-13T19:46:21.000000Z",156.525000,200.000000,1920,1080,31300,"ffprobe_nb_frames",1180249658
"GX030246","GX030246.MP4","2022-04-13T21:58:29.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004390853
"GX030250","GX030250.MP4","2022-04-14T18:27:58.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004280735
"GX030254","GX030254.MP4","2022-04-15T15:21:17.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004005940
"GX040098","GX040098.MP4","2022-03-14T22:16:55.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004569825
"GX040129","GX040129.MP4","2022-04-04T18:10:23.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004331962
"GX040160","GX040160.MP4","2022-04-07T12:58:18.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004316023
"GX040238","GX040238.MP4","2022-04-13T13:04:08.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004229113
"GX040246","GX040246.MP4","2022-04-13T21:58:29.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004059478
"GX040250","GX040250.MP4","2022-04-14T18:27:58.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004180011
"GX040254","GX040254.MP4","2022-04-15T15:21:17.000000Z",193.130667,200.000000,1920,1080,38623,"ffprobe_nb_frames",1456691266
"GX050098","GX050098.MP4","2022-03-14T22:16:55.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004083801
"GX050129","GX050129.MP4","2022-04-04T18:10:23.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004371351
"GX050160","GX050160.MP4","2022-04-07T12:58:18.000000Z",522.345000,200.000000,1920,1080,104455,"ffprobe_nb_frames",3938619123
"GX050238","GX050238.MP4","2022-04-13T13:04:08.000000Z",300.565333,200.000000,1920,1080,60112,"ffprobe_nb_frames",2266679813
"GX050246","GX050246.MP4","2022-04-13T21:58:29.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004585735
"GX050250","GX050250.MP4","2022-04-14T18:27:58.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004534760
"GX060098","GX060098.MP4","2022-03-14T22:16:55.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004749628
"GX060129","GX060129.MP4","2022-04-04T18:10:23.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4003728616
"GX060246","GX060246.MP4","2022-04-13T21:58:29.000000Z",185.706667,200.000000,1920,1080,37141,"ffprobe_nb_frames",1400552917
"GX060250","GX060250.MP4","2022-04-14T18:27:58.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004301643
"GX070098","GX070098.MP4","2022-03-14T22:16:55.000000Z",369.962667,200.000000,1920,1080,73990,"ffprobe_nb_frames",2789473483
"GX070129","GX070129.MP4","2022-04-04T18:10:23.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004485048
"GX070250","GX070250.MP4","2022-04-14T18:27:58.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004236177
"GX080129","GX080129.MP4","2022-04-04T18:10:23.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004668811
"GX080250","GX080250.MP4","2022-04-14T18:27:58.000000Z",531.000000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004421534
"GX090129","GX090129.MP4","2022-04-04T18:10:23.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004176185
"GX090250","GX090250.MP4","2022-04-14T18:27:58.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004253532
"GX100129","GX100129.MP4","2022-04-04T18:10:23.000000Z",531.008000,200.000000,1920,1080,106200,"ffprobe_nb_frames",4004580375
"GX100250","GX100250.MP4","2022-04-14T18:27:58.000000Z",177.180000,200.000000,1920,1080,35436,"ffprobe_nb_frames",1336102509
"GX110129","GX110129.MP4","2022-04-04T18:10:23.000000Z",190.335000,200.000000,1920,1080,38067,"ffprobe_nb_frames",1435275964
